city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 الرياض,   حي الربيع ,شمال,350,4,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
 الرياض,   حي المحمدية ,غرب,750,10,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,150000
 الرياض,   حي القادسية ,غرب,375,0,6,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,80000
 الرياض,   حي الواحة ,جنوب,500,20,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,90000
 الرياض,   حي المروج ,جنوب شرقي,350,14,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,100000
 الرياض,   حي الوادي ,غرب,1200,20,7,5,5,1,1,1,1,1,1,1,0,1,0,1,1,0,1,350000
 الرياض,   حي الشرق ,شمال,300,0,4,4,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,3333
 الرياض,   حي الفلاح ,شمال غربي,380,3,5,5,2,0,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
 الرياض,   حي الخليج ,غرب,300,10,6,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30000
 الرياض,   حي الرفيعة ,شرق,250,0,5,5,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,14000
 الرياض,   حي العريجاء الغربية ,شمال غربي,400,36,7,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,50000
 الرياض,   حي ظهرة لبن ,جنوب,500,0,3,5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,1,50000
 الرياض,   حي الشرق ,جنوب,360,0,7,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,45000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الحائر ,شمال,200,13,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16000
 الرياض,   حي الملك فهد ,شرق,400,20,3,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,110000
 الرياض,   حي الملقا ,شرق,255,0,3,2,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
 الرياض,   حي الرفيعة ,غرب,450,0,5,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,75000
 الرياض,   حي المعيزلة ,غرب,360,0,5,5,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,90000
 الرياض,   حي جرير ,3 شوارع,1652,20,6,5,3,1,1,1,1,0,1,0,0,1,1,0,1,0,0,350000
 الرياض,   حي الملقا ,شمال,260,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,100000
 الرياض,   حي الرمال ,جنوب,325,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
 الرياض,   حي الرمال ,شرق,370,0,6,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3800
 الرياض,   حي بدر ,غرب,280,5,7,4,4,1,1,0,0,0,1,0,0,1,0,1,1,0,0,50000
 الرياض,   حي العليا ,شمال,300,0,5,4,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,90000
 الرياض,   حي قرطبة ,جنوب,441,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,130000
 الرياض,   حي المنصورة ,شمال,500,7,5,3,2,1,0,1,1,0,0,1,0,1,0,0,0,0,1,70000
 الرياض,   حي الرمال ,جنوب,400,0,4,5,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,52000
 الرياض,   حي ام الحمام الغربي ,3 شوارع,1600,28,5,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,250000
 الرياض,   حي الخليج ,شمال,500,31,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي الخليج ,جنوب,1000,18,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
 الرياض,   حي الياسمين ,شمال,250,6,3,3,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,65000
 الرياض,   حي الصحافة ,غرب,230,7,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
 الرياض,   حي العارض ,شرق,350,0,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,100000
 الرياض,   حي الرمال ,شمال,300,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
 الرياض,   حي الياسمين ,غرب,300,5,5,5,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,100000
 الرياض,   حي العارض ,جنوب,300,3,3,4,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,52000
 الرياض,   حي الفيحاء ,جنوب شرقي,484,17,5,5,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,60000
 الرياض,   حي المونسية ,شرق,250,8,4,5,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,4500
 الرياض,   حي العليا ,غرب,600,7,6,5,4,1,1,1,1,0,1,0,0,1,0,0,1,0,0,200000
 الرياض,   حي العريجاء الوسطى ,شمال,400,25,5,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,50000
 الرياض,   حي الخليج ,شمال,500,28,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
 الرياض,   حي الرمال ,غرب,350,0,5,4,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,48000
 الرياض,   حي الرمال ,جنوب,400,0,4,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
 الرياض,   حي النرجس ,جنوب,250,5,5,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,120000
 الرياض,   حي العقيق ,جنوب,812,20,7,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,150000
 الرياض,   حي العليا ,غرب,1200,15,6,5,4,1,1,1,1,0,1,1,0,1,1,0,1,0,1,300000
 الرياض,   حي الملك فهد ,جنوب,520,25,5,5,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,100000
 الرياض,   حي الرمال ,شرق,300,0,6,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,130000
 الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
 الرياض,   حي اليرموك ,شمال,320,0,5,5,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,75000
 الرياض,   حي العارض ,جنوب غربي,432,0,3,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000
 الرياض,   حي السليمانية ,جنوب شرقي,400,20,7,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,120000
 الرياض,   حي الخزامى ,شمال,350,11,4,4,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,160000
 الرياض,   حي الاسكان ,غرب,250,0,3,3,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,800000
 الرياض,   حي العارض ,شرق,375,3,3,4,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,200000
 الرياض,   حي العزيزية ,جنوب,270,0,5,5,4,1,1,0,0,0,1,1,0,0,0,1,1,0,0,80000
 الرياض,   حي الملقا ,شمال,400,4,4,4,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,100000
 الرياض,   حي الصحافة ,جنوب,375,10,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,120000
 الرياض,   حي طويق ,شمال شرقي,400,32,7,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,85000
 الرياض,   حي السليمانية ,غرب,250,4,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,80000
 الرياض,   حي الياسمين ,غرب,350,6,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,95000
 الرياض,   حي الرمال ,شمال,300,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,48000
 الرياض,   حي طويق ,غرب,375,0,5,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45000
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
 جدة,   حي الزهراء ,غرب,350,4,6,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000
 جدة,   حي ابحر الشمالية ,شمال,170,0,2,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,50000
 جدة,   حي الزهراء ,جنوب,380,5,4,4,4,1,1,1,1,0,1,1,0,1,0,1,1,0,1,185000
 جدة,   حي البساتين ,شمال,300,13,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,80000
 جدة,   حي الزهراء ,غرب,350,5,7,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,160000
 جدة,   حي الزهراء ,شمال,450,6,4,3,3,1,1,1,0,0,1,1,0,1,0,1,1,0,1,220000
 جدة,   حي المحمدية ,غرب,350,0,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي الخالدية ,شرق,600,0,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,1,0,350000
 جدة,   حي الروضة ,شمال,300,3,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,145000
 جدة,   حي الروضة ,جنوب شرقي,350,5,3,4,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,130000
 جدة,   حي النعيم ,شرق,375,7,5,5,3,1,1,1,1,0,1,1,0,0,0,1,1,0,0,90000
 جدة,   حي الروضة ,جنوب شرقي,400,3,6,5,4,1,1,1,1,0,1,0,0,0,0,0,1,1,0,120000
 جدة,   حي النعيم ,شرق,480,7,5,4,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,130000
 جدة,   حي طيبة ,غرب,645,0,5,5,4,1,1,1,1,0,0,1,0,1,0,0,1,1,0,180000
 جدة,   حي الفلاح ,غرب,312,5,7,5,2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,60000
 جدة,   حي الخالدية ,غرب,750,11,5,5,3,0,1,1,1,0,0,1,0,1,0,0,1,1,0,150000
 جدة,   حي البساتين ,شرق,300,7,3,4,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000
 جدة,   حي الشاطئ ,شمال,250,0,3,3,2,1,1,0,1,0,1,0,1,1,0,1,0,0,0,100000
 جدة,   حي الشاطئ ,شمال غربي,650,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,1,1,1,320000
 جدة,   حي الشاطئ ,جنوب,400,7,4,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000
 جدة,   حي الشاطئ ,جنوب غربي,95000,0,3,3,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,95000
 جدة,   حي الشاطئ ,شرق,550,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,180000
 جدة,   حي الشاطئ ,شمال شرقي,600,0,4,5,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,195000
 جدة,   حي النهضة ,شرق,320,10,4,4,2,1,1,1,0,0,1,0,0,1,0,1,1,0,0,85000
 جدة,   حي البساتين ,غرب,330,7,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000
 جدة,   حي الربوة ,شمال شرقي,790,21,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,160000
 جدة,   حي النهضة ,غرب,450,3,5,5,4,0,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
 جدة,   حي النعيم ,غرب,300,3,3,5,4,1,1,1,1,0,1,1,1,0,1,1,1,0,0,120000
 جدة,   حي النعيم ,جنوب,450,2,5,5,5,1,1,1,1,0,1,1,0,1,1,0,1,1,0,175000
 جدة,   حي المحمدية ,غرب,330,0,5,5,3,1,0,1,1,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي المحمدية ,شمال,500,6,4,4,4,1,1,1,1,0,1,1,1,1,0,0,1,1,1,135000
 جدة,   حي المحمدية ,شرق,300,5,3,4,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,115000
 جدة,   حي النهضة ,شمال,360,8,4,5,2,1,1,1,1,0,1,1,1,0,0,1,1,0,0,60000
 جدة,   حي الشاطئ ,غرب,280,5,4,5,4,1,0,1,1,1,1,1,1,1,0,1,1,0,0,180000
 جدة,   حي الزهراء ,جنوب,400,6,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي الزهراء ,شمال,350,6,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,0,160000
 جدة,   حي الياقوت ,غرب,280,5,3,5,3,1,1,1,1,0,1,0,1,1,0,1,1,0,0,50000
 جدة,   حي النعيم ,شرق,300,9,3,4,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,85000
 جدة,   حي النعيم ,غرب,375,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 جدة,   حي الروضة ,شمال شرقي,220,10,4,3,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,45000
 جدة,   حي الشاطئ ,جنوب,700,15,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,0,250000
 جدة,   حي المحمدية ,جنوب غربي,550,9,5,4,3,1,1,1,1,0,1,1,1,1,0,0,1,1,0,135000
 جدة,   حي الزهراء ,غرب,400,6,7,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,160000
 جدة,   حي البساتين ,جنوب,300,8,3,3,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,85000
 جدة,   حي الصالحية ,جنوب,400,3,5,5,4,1,1,1,1,0,1,1,0,1,0,1,0,0,0,80000
 جدة,   حي النعيم ,جنوب,560,0,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,1,0,180000
 جدة,   حي المحمدية ,غرب,350,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,110000
 جدة,   حي النعيم ,غرب,375,7,4,5,2,1,1,1,1,0,0,1,1,0,0,1,1,0,0,100000
 جدة,   حي الخالدية ,شمال,250,5,3,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,90000
 جدة,   حي طيبة ,شمال,600,8,6,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
 جدة,   حي المحمدية ,غرب,450,5,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,0,140000
 جدة,   حي المنتزه ,شمال,500,0,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,140000
 جدة,   حي ابحر الشمالية ,شمال,185,0,3,3,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,60000
 جدة,   حي الروضة ,جنوب,500,10,5,5,4,1,1,1,1,0,1,0,1,1,0,0,1,0,0,250000
 جدة,   حي الروضة ,شمال شرقي,300,2,6,5,2,1,1,1,1,0,0,0,0,1,0,1,0,1,0,110000
 جدة,   حي الشاطئ ,غرب,250,6,6,5,3,1,1,1,1,0,0,0,1,1,0,1,1,1,0,150000
 جدة,   حي المحمدية ,جنوب,360,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,110000
 جدة,   حي الياقوت ,غرب,230,0,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
 جدة,   حي الصالحية ,شمال غربي,300,0,5,3,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,40000
 جدة,   حي المحمدية ,غرب,250,0,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,1,0,200000
 جدة,   حي الصفا ,شمال,450,18,5,5,3,1,0,1,1,0,0,1,0,1,0,0,1,0,0,65000
 جدة,   حي الشاطئ ,جنوب,600,17,5,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,120000
 جدة,   حي المحمدية ,شمال,300,4,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,150000
 جدة,   حي ابحر الشمالية ,غرب,375,5,6,5,4,1,1,1,1,0,1,1,1,1,0,0,1,1,0,180000
 جدة,   حي الصفا ,شرق,1200,12,7,5,3,0,1,1,1,0,0,1,0,1,0,0,1,1,0,200000
 جدة,   حي الشاطئ ,غرب,600,10,7,5,5,1,1,1,1,1,1,1,0,1,1,1,1,0,0,150000
 جدة,   حي البساتين ,شرق,375,6,6,4,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000
 جدة,   حي ابحر الشمالية ,شمال,250,2,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 جدة,   حي الربوة ,شمال,1000,14,5,5,3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,100000
 جدة,   حي الرياض ,جنوب,200,0,5,3,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,35000
 جدة,   حي الصوارى ,غرب,250,2,5,4,3,1,1,1,0,0,0,1,0,0,0,0,1,0,0,50000
 جدة,   حي الياقوت ,شرق,312,2,7,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,70000
 جدة,   حي النهضة ,شمال,1042,0,7,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,140000
 جدة,   حي ابحر الجنوبية ,غرب,350,2,5,5,3,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120000
 جدة,   حي المرجان ,شمال,240,4,4,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,150000
 جدة,   حي الشاطئ ,3 شوارع,300,4,3,3,2,1,0,0,0,1,1,0,1,1,0,1,1,0,0,180000
 جدة,   حي الزمرد ,شمال,1350,6,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,200000
 جدة,   حي الزمرد ,شمال,400,8,4,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,200000
 جدة,   حي الروضة ,شمال,280,10,5,5,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,100000
 جدة,   حي البساتين ,غرب,750,13,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
 جدة,   حي طيبة ,شرق,400,3,5,3,2,0,1,1,1,0,0,1,1,1,0,1,1,0,0,50000
 جدة,   حي المحمدية ,شمال,356,10,5,5,3,1,1,1,1,0,1,1,1,0,0,0,1,0,0,125000
 جدة,   حي الصفا ,جنوب,300,0,7,5,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,45000
 جدة,   حي الرحمانية ,غرب,300,0,5,5,3,1,1,1,0,0,0,1,0,1,0,0,1,1,0,65000
 جدة,   حي السامر ,شمال,400,0,7,4,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,70000
 جدة,   حي النعيم ,شمال,350,7,5,4,2,1,1,1,1,1,1,0,0,1,0,1,1,0,0,110000
 جدة,   حي الزهراء ,جنوب,375,5,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,170000
 جدة,   حي الياقوت ,شرق,400,2,5,5,4,1,1,1,0,0,1,1,1,1,0,1,1,0,0,65000
 جدة,   حي الصالحية ,غرب,330,0,5,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,36000
 جدة,   حي الزمرد ,غرب,125,0,3,3,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,100000
 جدة,   حي الاندلس ,غرب,514,15,7,4,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,180000
 جدة,   حي الرياض ,جنوب,492,5,5,5,4,1,1,1,1,1,1,1,1,1,0,0,1,0,0,55000
 جدة,   حي السلامة ,شمال شرقي,211,0,3,3,3,1,1,1,1,0,1,1,1,1,0,0,1,0,0,135000
 جدة,   حي المحمدية ,غرب,640,5,5,5,3,1,1,1,1,0,1,1,1,1,0,0,1,1,0,370000
 جدة,   حي ابحر الشمالية ,غرب,300,3,4,4,3,1,1,0,1,0,0,1,1,1,0,1,1,0,0,180000
 جدة,   حي ابحر الجنوبية ,4 شوارع,440,0,5,5,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,175000
 جدة,   حي الشاطئ ,جنوب,380,8,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,100000
 جدة,   حي ابحر الجنوبية ,جنوب,160,5,3,4,2,1,1,0,1,0,1,0,1,1,0,0,0,0,0,95000
 جدة,   حي ام حبلين ,جنوب,220,0,6,4,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,35000
 جدة,   حي الصالحية ,شمال,430,0,6,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,60000
 جدة,   حي الرحاب ,3 شوارع,587,11,5,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,130000
 جدة,   حي الزمرد ,شرق,280,0,6,4,3,1,1,0,1,1,1,1,0,1,0,1,1,0,1,50000
 جدة,   حي الصوارى ,شمال,350,0,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,1,0,95000
 جدة,   حي المحمدية ,شمال غربي,370,15,3,4,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,120000
 جدة,   حي الخالدية ,غرب,750,25,5,5,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,190000
 جدة,   حي المروة ,شمال,512,8,5,5,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,50000
 جدة,   حي الزمرد ,جنوب,1200,7,6,5,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,350000
 جدة,   حي طيبة ,غرب,313,2,7,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,65000
 جدة,   حي الشاطئ ,شمال,300,8,5,5,2,1,0,1,1,0,1,0,1,1,1,1,1,0,0,150000
 جدة,   حي المرجان ,غرب,330,4,4,4,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,120000
 جدة,   حي النعيم ,شمال,300,12,5,4,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,75000
 جدة,   حي الصوارى ,شرق,550,0,7,5,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,115000
 جدة,   حي المروة ,شرق,400,9,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,50000
 جدة,   حي المحمدية ,غرب,300,9,6,5,3,1,1,0,1,0,1,1,0,1,0,1,1,0,0,75000
 جدة,   حي البساتين ,جنوب,300,8,4,5,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,85000
 جدة,   حي الشاطئ ,غرب,450,6,4,5,5,1,1,1,1,0,1,1,1,1,0,1,1,1,0,200000
 جدة,   حي المحمدية ,شرق,320,4,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
 جدة,   حي الزهراء ,شمال,400,8,6,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
 جدة,   حي النعيم ,جنوب,360,7,4,4,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,70000
 جدة,   حي الروضة ,جنوب,300,4,4,4,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,85000
 جدة,   حي الخالدية ,شمال,360,5,5,5,3,1,1,1,1,0,1,1,1,0,0,1,1,0,0,120000
 جدة,   حي ابحر الجنوبية ,شمال,250,9,6,4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,55000
 جدة,   حي الحمراء ,شرق,300,6,5,3,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,150000
 جدة,   حي الزمرد ,شمال,350,0,4,4,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,3000
 جدة,   حي مشرفة ,جنوب شرقي,437,36,7,5,5,1,0,1,1,0,0,1,0,0,0,0,1,0,0,75000
 جدة,   حي المحمدية ,شرق,300,3,4,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,120000
 جدة,   حي النعيم ,غرب,325,8,5,5,3,0,1,1,1,0,0,1,1,1,0,1,1,0,0,100000
 جدة,   حي الشاطئ ,غرب,400,0,4,5,4,1,1,1,1,0,1,1,1,1,0,1,1,1,0,250000
 جدة,   حي الزهراء ,جنوب,350,5,5,3,3,1,1,1,1,0,0,1,1,1,1,0,1,1,0,160000
 جدة,   حي المحمدية ,جنوب,300,13,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 جدة,   حي السلامة ,شمال,350,11,6,5,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,80000
 جدة,   حي الرحمانية ,غرب,300,0,5,5,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,72000
 جدة,   حي الروضة ,شمال شرقي,350,0,7,5,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,110000
 جدة,   حي البساتين ,جنوب,375,7,6,3,3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,110000
 جدة,   حي النعيم ,شمال,180,9,2,4,3,1,1,0,1,0,1,1,1,0,1,0,0,1,0,60000
 جدة,   حي المحمدية ,غرب,350,0,7,2,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
 جدة,   حي البساتين ,غرب,750,17,5,5,3,1,1,1,1,0,1,0,0,1,1,0,0,0,0,150000
 جدة,   حي الصالحية ,غرب,450,0,5,4,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,46000
 جدة,   حي المحمدية ,شرق,300,11,5,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,95000
 جدة,   حي الروضة ,3 شوارع,500,23,5,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,0,700000
 جدة,   حي الصالحية ,شمال,320,4,7,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,55000
 جدة,   حي الصالحية ,جنوب,300,0,1,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,60000
 جدة,   حي المحمدية ,جنوب,350,13,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000
 جدة,   حي الفيصلية ,شمال شرقي,155,4,5,5,3,1,1,1,1,0,0,1,0,0,0,1,1,1,0,70000
 جدة,   حي الاجاويد ,شمال غربي,300,6,7,5,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,60000
 جدة,   حي الصوارى ,جنوب,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,65000
